productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extReserveCost,extSpeed,extFlavorText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extPower,extLife,extMemoryCost,extLevel,extDurability
494383,Spellshield: Arcane,Spellshield Arcane,https://tcgplayer-cdn.tcgplayer.com/product/494383_200w.jpg,74,23123,https://cpt.tcgcsv.com/HMZ5,2023-04-28T04:03:10.867,1,Rare,247,"[Class Bonus] This card costs 1 less to activate.<br>The next time damage would be dealt to your champion this turn, prevent that damage. Put an amount of enlighten counters on your champion equal to the amount of damage prevented this way.",Action,Reaction;Spell,Arcane,Mage,3,Fast,,0.45,1.99,3.0,0.49,,Normal,,,,,
494383,Spellshield: Arcane,Spellshield Arcane,https://tcgplayer-cdn.tcgplayer.com/product/494383_200w.jpg,74,23123,https://cpt.tcgcsv.com/HMZ5,2023-04-28T04:03:10.867,1,Rare,247,"[Class Bonus] This card costs 1 less to activate.<br>The next time damage would be dealt to your champion this turn, prevent that damage. Put an amount of enlighten counters on your champion equal to the amount of damage prevented this way.",Action,Reaction;Spell,Arcane,Mage,3,Fast,,129.99,129.99,129.99,,,Foil,,,,,
494384,Spirit Blade: Ascension,Spirit Blade Ascension,https://tcgplayer-cdn.tcgplayer.com/product/494384_200w.jpg,74,23123,https://cpt.tcgcsv.com/JMZ5,2023-04-28T04:03:10.867,1,Rare,251,"As an additional cost to activate this card, return a Sword regalia you own to your material deck.<br>Choose a Sword regalia card from your material deck or banishment and put it onto the field.",Action,Spell,Crux,Warrior,1,Fast,"<em>With the spirits' aid, even a worn sword may be transfigured into a divine relic.</em>",95.0,99.95,99.95,,,Foil,,,,,
494384,Spirit Blade: Ascension,Spirit Blade Ascension,https://tcgplayer-cdn.tcgplayer.com/product/494384_200w.jpg,74,23123,https://cpt.tcgcsv.com/JMZ5,2023-04-28T04:03:10.867,1,Rare,251,"As an additional cost to activate this card, return a Sword regalia you own to your material deck.<br>Choose a Sword regalia card from your material deck or banishment and put it onto the field.",Action,Spell,Crux,Warrior,1,Fast,"<em>With the spirits' aid, even a worn sword may be transfigured into a divine relic.</em>",0.8,1.1,1.75,1.48,,Normal,,,,,
494385,Spirit Blade: Dispersion,Spirit Blade Dispersion,https://tcgplayer-cdn.tcgplayer.com/product/494385_200w.jpg,74,23123,https://cpt.tcgcsv.com/KMZ5,2023-04-28T04:03:10.867,1,Super Rare,252,"Remove all durability counters from any amount of Sword weapons you control, then banish them. Choose any amount of units and deal damage equal to the amount of durability counters removed this way split among them.",Action,Spell,Crux,Warrior,0,Fast,"<em>When spirits take, they pay in kind.</em>",1.29,1.51,3.0,1.36,,Normal,,,,,
494385,Spirit Blade: Dispersion,Spirit Blade Dispersion,https://tcgplayer-cdn.tcgplayer.com/product/494385_200w.jpg,74,23123,https://cpt.tcgcsv.com/KMZ5,2023-04-28T04:03:10.867,1,Super Rare,252,"Remove all durability counters from any amount of Sword weapons you control, then banish them. Choose any amount of units and deal damage equal to the amount of durability counters removed this way split among them.",Action,Spell,Crux,Warrior,0,Fast,"<em>When spirits take, they pay in kind.</em>",299.99,299.99,299.99,35.0,,Foil,,,,,
494386,Spirit Blade: Ensoul,Spirit Blade Ensoul,https://tcgplayer-cdn.tcgplayer.com/product/494386_200w.jpg,74,23123,https://cpt.tcgcsv.com/LMZ5,2023-04-28T04:03:10.867,1,Super Rare,253,"Choose any amount of Sword weapon cards with memory cost 1 or less from your banishment and/or material deck and put them onto the field. Until end of turn, Sword weapons you control can attack as though they were allies. At the beginning of your next end phase, sacrifice all Sword weapons you control.",Action,Spell,Crux,Warrior,6,Slow,,5.0,13.0,29.99,5.68,,Normal,,,,,
494386,Spirit Blade: Ensoul,Spirit Blade Ensoul,https://tcgplayer-cdn.tcgplayer.com/product/494386_200w.jpg,74,23123,https://cpt.tcgcsv.com/LMZ5,2023-04-28T04:03:10.867,1,Super Rare,253,"Choose any amount of Sword weapon cards with memory cost 1 or less from your banishment and/or material deck and put them onto the field. Until end of turn, Sword weapons you control can attack as though they were allies. At the beginning of your next end phase, sacrifice all Sword weapons you control.",Action,Spell,Crux,Warrior,6,Slow,,399.99,399.99,399.99,,,Foil,,,,,
494387,Spirit Blade: Ghost Strike,Spirit Blade Ghost Strike,https://tcgplayer-cdn.tcgplayer.com/product/494387_200w.jpg,74,23123,https://cpt.tcgcsv.com/MMZ5,2023-04-28T04:03:10.867,1,Uncommon,254,"On Attack: You may banish a card from your material deck. If you do, your champion's attacks get +1 power until end of turn.",Attack,Sword,Crux,Warrior,0,,<em>An attack empowered with haunting vengeance.</em>,34.99,35.0,35.0,,,Foil,1,,,,
494387,Spirit Blade: Ghost Strike,Spirit Blade Ghost Strike,https://tcgplayer-cdn.tcgplayer.com/product/494387_200w.jpg,74,23123,https://cpt.tcgcsv.com/MMZ5,2023-04-28T04:03:10.867,1,Uncommon,254,"On Attack: You may banish a card from your material deck. If you do, your champion's attacks get +1 power until end of turn.",Attack,Sword,Crux,Warrior,0,,<em>An attack empowered with haunting vengeance.</em>,0.1,0.25,0.5,,,Normal,1,,,,
494388,Spirit Blade: Infusion,Spirit Blade Infusion,https://tcgplayer-cdn.tcgplayer.com/product/494388_200w.jpg,74,23123,https://cpt.tcgcsv.com/NMZ5,2023-04-28T04:03:10.867,1,Rare,255,"This card costs 2 less to activate if your champion has dealt attack damage this turn.<br>Until end of turn, target Sword weapon gets +3 power and ""On Champion Hit: Draw a card.""",Action,Spell,Crux,Warrior,2,Fast,<em>A blade empowered with spiritual might.</em>,0.24,0.47,1.49,0.25,,Normal,,,,,
494388,Spirit Blade: Infusion,Spirit Blade Infusion,https://tcgplayer-cdn.tcgplayer.com/product/494388_200w.jpg,74,23123,https://cpt.tcgcsv.com/NMZ5,2023-04-28T04:03:10.867,1,Rare,255,"This card costs 2 less to activate if your champion has dealt attack damage this turn.<br>Until end of turn, target Sword weapon gets +3 power and ""On Champion Hit: Draw a card.""",Action,Spell,Crux,Warrior,2,Fast,<em>A blade empowered with spiritual might.</em>,99.99,99.99,99.99,,,Foil,,,,,
494389,Spirit of Fire,Spirit of Fire,https://tcgplayer-cdn.tcgplayer.com/product/494389_200w.jpg,74,23123,https://cpt.tcgcsv.com/PMZ5,2023-04-28T04:03:10.867,1,Common,001,On Enter: Draw seven cards.,Champion,Spirit,Fire,,,,"<em>Smoldering flames burn bright from within the soul, sparking a hunger for insight and destruction. <br></em>",0.2,0.35,0.99,0.25,,Normal,,15,0,0,
494390,Spirit of Water,Spirit of Water,https://tcgplayer-cdn.tcgplayer.com/product/494390_200w.jpg,74,23123,https://cpt.tcgcsv.com/QMZ5,2023-04-28T04:03:10.867,1,Common,002,On Enter: Draw seven cards.,Champion,Spirit,Water,,,,"<em>Convalescing waves cascade through the soul, revitalizing the body and mind from the depths.</em>",0.34,0.46,0.5,0.41,,Normal,,15,0,0,
494391,Spirit of Wind,Spirit of Wind,https://tcgplayer-cdn.tcgplayer.com/product/494391_200w.jpg,74,23123,https://cpt.tcgcsv.com/RMZ5,2023-04-28T04:03:10.867,1,Common,003,On Enter: Draw seven cards.,Champion,Spirit,Wind,,,,"<em>Turbulent zephyrs swirl around the soul, inspiring fleet-footed dreams and expedited efficiency.</em>",0.2,0.3,0.99,0.23,,Normal,,15,0,0,
494392,Spirit's Blessing,Spirits Blessing,https://tcgplayer-cdn.tcgplayer.com/product/494392_200w.jpg,74,23123,https://cpt.tcgcsv.com/SMZ5,2023-04-28T04:03:10.867,1,Rare,256,"As an additional cost to activate this card, return a regalia you control to its owner's material deck.<br>Wake up your champion. Draw a card.",Action,Spell,Crux,Mage,1,Fast,<em>Spirits bestow their favor upon those who offer tribute in earnest.</em>,0.5,0.8,1.99,0.63,,Normal,,,,,
494392,Spirit's Blessing,Spirits Blessing,https://tcgplayer-cdn.tcgplayer.com/product/494392_200w.jpg,74,23123,https://cpt.tcgcsv.com/SMZ5,2023-04-28T04:03:10.867,1,Rare,256,"As an additional cost to activate this card, return a regalia you control to its owner's material deck.<br>Wake up your champion. Draw a card.",Action,Spell,Crux,Mage,1,Fast,<em>Spirits bestow their favor upon those who offer tribute in earnest.</em>,95.0,99.99,100.0,,,Foil,,,,,
494393,Spontaneous Combustion,Spontaneous Combustion,https://tcgplayer-cdn.tcgplayer.com/product/494393_200w.jpg,74,23123,https://cpt.tcgcsv.com/TMZ5,2023-04-28T04:03:10.867,1,Uncommon,154,Deal 4 damage to target ally attacking your champion.,Action,Reaction;Spell,Fire,Mage,3,Fast,"<em>The closer they are, the easier they are to ignite.</em>",35.0,38.03,39.85,,,Foil,,,,,
494393,Spontaneous Combustion,Spontaneous Combustion,https://tcgplayer-cdn.tcgplayer.com/product/494393_200w.jpg,74,23123,https://cpt.tcgcsv.com/TMZ5,2023-04-28T04:03:10.867,1,Uncommon,154,Deal 4 damage to target ally attacking your champion.,Action,Reaction;Spell,Fire,Mage,3,Fast,"<em>The closer they are, the easier they are to ignite.</em>",0.15,0.23,0.65,0.15,,Normal,,,,,
494394,Spurn to Ash,Spurn to Ash,https://tcgplayer-cdn.tcgplayer.com/product/494394_200w.jpg,74,23123,https://cpt.tcgcsv.com/VMZ5,2023-04-28T04:03:10.867,1,Uncommon,155,Destroy target regalia with memory cost 1 or less.,Action,Spell,Fire,Mage,3,Slow,<em>Immolation is far more simple than creation.</em>,37.0,38.99,40.0,,,Foil,,,,,
494394,Spurn to Ash,Spurn to Ash,https://tcgplayer-cdn.tcgplayer.com/product/494394_200w.jpg,74,23123,https://cpt.tcgcsv.com/VMZ5,2023-04-28T04:03:10.867,1,Uncommon,155,Destroy target regalia with memory cost 1 or less.,Action,Spell,Fire,Mage,3,Slow,<em>Immolation is far more simple than creation.</em>,0.29,0.58,0.75,0.54,,Normal,,,,,
494395,Stillwater Patrol,Stillwater Patrol,https://tcgplayer-cdn.tcgplayer.com/product/494395_200w.jpg,74,23123,https://cpt.tcgcsv.com/WMZ5,2023-04-28T04:03:10.867,1,Common,192,"True Sight (This ally can attack units with stealth.)<br>As long as Stillwater Patrol is attacking a unit with stealth, Stillwater Patrol gets +1 power.",Ally,Human,Water,Ranger,4,,"<em>Specially trained to be ever-vigilant, little bypasses their detection.</em>",0.15,0.4,0.5,0.49,,Normal,2,3,,,
494395,Stillwater Patrol,Stillwater Patrol,https://tcgplayer-cdn.tcgplayer.com/product/494395_200w.jpg,74,23123,https://cpt.tcgcsv.com/WMZ5,2023-04-28T04:03:10.867,1,Common,192,"True Sight (This ally can attack units with stealth.)<br>As long as Stillwater Patrol is attacking a unit with stealth, Stillwater Patrol gets +1 power.",Ally,Human,Water,Ranger,4,,"<em>Specially trained to be ever-vigilant, little bypasses their detection.</em>",49.99,49.99,49.99,,,Foil,2,3,,,
494396,Storm Tyrant's Eye,Storm Tyrants Eye,https://tcgplayer-cdn.tcgplayer.com/product/494396_200w.jpg,74,23123,https://cpt.tcgcsv.com/XMZ5,2023-04-28T04:03:10.867,1,Rare,061,Banish Storm Tyrant's Eye: Reveal cards from the top of your deck until you reveal an arcane element card. Deal unpreventable damage to your champion equal to the amount of cards revealed this way. Put one of those cards into your hand and the rest on the bottom of your deck in a random order.,Item;Regalia,Artifact,Arcane,Mage,,,,0.47,0.62,1.0,0.48,,Normal,,,0,,
494397,Strapping Conscript,Strapping Conscript,https://tcgplayer-cdn.tcgplayer.com/product/494397_200w.jpg,74,23123,https://cpt.tcgcsv.com/ZMZ5,2023-04-28T04:03:10.867,1,Uncommon,156,"[Class Bonus] [Level 2+] Strapping Conscript gets +1 power and +1 life. (Apply this effect only if your champion's class matches this card's class, and only if your champion is level 2 or higher.)",Ally,Human,Fire,Warrior,2,,<em>House Pendragon recruits only the hardiest of pages to train as knights.</em>,0.22,0.47,1.0,0.47,,Normal,2,1,,,
494397,Strapping Conscript,Strapping Conscript,https://tcgplayer-cdn.tcgplayer.com/product/494397_200w.jpg,74,23123,https://cpt.tcgcsv.com/ZMZ5,2023-04-28T04:03:10.867,1,Uncommon,156,"[Class Bonus] [Level 2+] Strapping Conscript gets +1 power and +1 life. (Apply this effect only if your champion's class matches this card's class, and only if your champion is level 2 or higher.)",Ally,Human,Fire,Warrior,2,,<em>House Pendragon recruits only the hardiest of pages to train as knights.</em>,14.99,14.99,31.99,,,Foil,2,1,,,
494398,Strategic Planning,Strategic Planning,https://tcgplayer-cdn.tcgplayer.com/product/494398_200w.jpg,74,23123,https://cpt.tcgcsv.com/-MZ5,2023-04-28T04:03:10.867,1,Common,111,"Glimpse 2. Put a preparation counter on your champion. (To glimpse, look at that many cards from the top of your deck. Put those cards back on the top or on the bottom of your deck in any order.)",Action,Skill,Norm,Assassin,2,Slow,<em>No such thing as too much preperation.</em>,20.96,25.0,26.85,,,Foil,,,,,
494398,Strategic Planning,Strategic Planning,https://tcgplayer-cdn.tcgplayer.com/product/494398_200w.jpg,74,23123,https://cpt.tcgcsv.com/-MZ5,2023-04-28T04:03:10.867,1,Common,111,"Glimpse 2. Put a preparation counter on your champion. (To glimpse, look at that many cards from the top of your deck. Put those cards back on the top or on the bottom of your deck in any order.)",Action,Skill,Norm,Assassin,2,Slow,<em>No such thing as too much preperation.</em>,0.15,0.45,0.57,0.41,,Normal,,,,,
494399,Strike from the Mist,Strike from the Mist,https://tcgplayer-cdn.tcgplayer.com/product/494399_200w.jpg,74,23123,https://cpt.tcgcsv.com/_MZ5,2023-04-28T04:03:10.867,1,Uncommon,193,"Prepare 2 (You may remove two preparation counters from your champion as you activate this card.)<br>[Class Bonus] As long as Strike from the Mist was prepared, it can't be intercepted.",Attack,Dagger,Water,Assassin,2,,,0.2,0.47,1.4,,,Normal,2,,,,
494399,Strike from the Mist,Strike from the Mist,https://tcgplayer-cdn.tcgplayer.com/product/494399_200w.jpg,74,23123,https://cpt.tcgcsv.com/_MZ5,2023-04-28T04:03:10.867,1,Uncommon,193,"Prepare 2 (You may remove two preparation counters from your champion as you activate this card.)<br>[Class Bonus] As long as Strike from the Mist was prepared, it can't be intercepted.",Attack,Dagger,Water,Assassin,2,,,31.99,33.99,34.85,,,Foil,2,,,,
494400,Sudden Snow,Sudden Snow,https://tcgplayer-cdn.tcgplayer.com/product/494400_200w.jpg,74,23123,https://cpt.tcgcsv.com/0NZ5,2023-04-28T04:03:10.867,1,Uncommon,194,"You may banish a card with floating memory from your graveyard. If you do, draw a card.<br>Until end of turn, allies enter the field rested.",Action,Spell,Water,Mage,2,Fast,<em>It is not unusual to have sudden and severe changes in weather with magic and mages abound.</em>,24.84,24.85,24.85,,,Foil,,,,,
494400,Sudden Snow,Sudden Snow,https://tcgplayer-cdn.tcgplayer.com/product/494400_200w.jpg,74,23123,https://cpt.tcgcsv.com/0NZ5,2023-04-28T04:03:10.867,1,Uncommon,194,"You may banish a card with floating memory from your graveyard. If you do, draw a card.<br>Until end of turn, allies enter the field rested.",Action,Spell,Water,Mage,2,Fast,<em>It is not unusual to have sudden and severe changes in weather with magic and mages abound.</em>,0.4,0.85,0.99,,,Normal,,,,,
494401,Sudden Steel,Sudden Steel,https://tcgplayer-cdn.tcgplayer.com/product/494401_200w.jpg,74,23123,https://cpt.tcgcsv.com/2NZ5,2023-04-28T04:03:10.867,1,Common,112,[Class Bonus] Efficiency (This card costs LV less to activate. LV refers to your champion's level. Apply this effect only if your champion's class matches this card's class.),Attack,Sword,Norm,Warrior,6,,<em>Her last strike was deadly.</em>,0.15,0.45,0.74,0.39,,Normal,5,,,,
494401,Sudden Steel,Sudden Steel,https://tcgplayer-cdn.tcgplayer.com/product/494401_200w.jpg,74,23123,https://cpt.tcgcsv.com/2NZ5,2023-04-28T04:03:10.867,1,Common,112,[Class Bonus] Efficiency (This card costs LV less to activate. LV refers to your champion's level. Apply this effect only if your champion's class matches this card's class.),Attack,Sword,Norm,Warrior,6,,<em>Her last strike was deadly.</em>,37.99,37.99,37.99,10.0,,Foil,5,,,,
494402,Summon Gale,Summon Gale,https://tcgplayer-cdn.tcgplayer.com/product/494402_200w.jpg,74,23123,https://cpt.tcgcsv.com/3NZ5,2023-04-28T04:03:10.867,1,Common,224,[Class Bonus] Efficiency (This card costs LV less to activate. LV refers to your champion's level. Apply this effect only if your champion's class matches this card's class.)<br>Return target ally to its owner's hand.,Action,Spell,Wind,Mage,3,Fast,,0.1,0.28,0.74,0.21,,Normal,,,,,
494402,Summon Gale,Summon Gale,https://tcgplayer-cdn.tcgplayer.com/product/494402_200w.jpg,74,23123,https://cpt.tcgcsv.com/3NZ5,2023-04-28T04:03:10.867,1,Common,224,[Class Bonus] Efficiency (This card costs LV less to activate. LV refers to your champion's level. Apply this effect only if your champion's class matches this card's class.)<br>Return target ally to its owner's hand.,Action,Spell,Wind,Mage,3,Fast,,37.99,39.95,39.99,,,Foil,,,,,
494403,Surveillance Stone,Surveillance Stone,https://tcgplayer-cdn.tcgplayer.com/product/494403_200w.jpg,74,23123,https://cpt.tcgcsv.com/5NZ5,2023-04-28T04:03:10.867,1,Uncommon,054,"Whenever an opponent declares an attack with a unit for the third time each turn, you may banish Surveillance Stone. If you do, draw a card.",Item;Regalia,Crystal,Norm,Mage,,,"<em>A simple tool that offers peace of mind and, with it, a good night's sleep.</em>",15.72,20.47,49.99,,,Foil,,,0,,
494403,Surveillance Stone,Surveillance Stone,https://tcgplayer-cdn.tcgplayer.com/product/494403_200w.jpg,74,23123,https://cpt.tcgcsv.com/5NZ5,2023-04-28T04:03:10.867,1,Uncommon,054,"Whenever an opponent declares an attack with a unit for the third time each turn, you may banish Surveillance Stone. If you do, draw a card.",Item;Regalia,Crystal,Norm,Mage,,,"<em>A simple tool that offers peace of mind and, with it, a good night's sleep.</em>",0.2,0.25,1.0,0.22,,Normal,,,0,,
494404,Swift Recruit,Swift Recruit,https://tcgplayer-cdn.tcgplayer.com/product/494404_200w.jpg,74,23123,https://cpt.tcgcsv.com/6NZ5,2023-04-28T04:03:10.867,1,Common,225,"Intercept (Whenever your champion is attacked while this ally is awake, you may redirect that attack to this ally.)<br>Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Ally,Human,Wind,Warrior,2,,,0.12,0.25,0.5,,,Normal,1,2,,,
494404,Swift Recruit,Swift Recruit,https://tcgplayer-cdn.tcgplayer.com/product/494404_200w.jpg,74,23123,https://cpt.tcgcsv.com/6NZ5,2023-04-28T04:03:10.867,1,Common,225,"Intercept (Whenever your champion is attacked while this ally is awake, you may redirect that attack to this ally.)<br>Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Ally,Human,Wind,Warrior,2,,,32.0,36.5,38.97,,,Foil,1,2,,,
494405,Sword of Adversity,Sword of Adversity,https://tcgplayer-cdn.tcgplayer.com/product/494405_200w.jpg,74,23123,https://cpt.tcgcsv.com/7NZ5,2023-04-28T04:03:10.867,1,Rare,055,[Class Bonus] Sword of Adversity gets +1 power as long as you control no allies. (Apply this effect only if your champion's class matches this card's class.),Weapon;Regalia,Sword,Norm,Warrior,,,"<em>When pushed to the edge, this sword grows even sharper.</em>",99.99,109.99,119.99,,,Foil,1,,0,,1
494405,Sword of Adversity,Sword of Adversity,https://tcgplayer-cdn.tcgplayer.com/product/494405_200w.jpg,74,23123,https://cpt.tcgcsv.com/7NZ5,2023-04-28T04:03:10.867,1,Rare,055,[Class Bonus] Sword of Adversity gets +1 power as long as you control no allies. (Apply this effect only if your champion's class matches this card's class.),Weapon;Regalia,Sword,Norm,Warrior,,,"<em>When pushed to the edge, this sword grows even sharper.</em>",0.3,0.35,0.99,0.32,,Normal,1,,0,,1
494406,Sword of Avarice,Sword of Avarice,https://tcgplayer-cdn.tcgplayer.com/product/494406_200w.jpg,74,23123,https://cpt.tcgcsv.com/8NZ5,2023-04-28T04:03:10.867,1,Rare,064,On Enter: Draw a card. Class Bonus: Draw two cards instead. (Apply the additional effect only if your champion's class matches this card's class.),Weapon;Regalia,Sword,Crux,Warrior,,,<em>An enspirited sword bound by greed and desire.</em>,0.5,0.99,1.08,0.53,,Normal,1,,2,,1
494407,Sword of Seeking,Sword of Seeking,https://tcgplayer-cdn.tcgplayer.com/product/494407_200w.jpg,74,23123,https://cpt.tcgcsv.com/9NZ5,2023-04-28T04:03:10.867,1,Uncommon,056,[Class Bonus] True Sight (Attacks using this weapon can target units with stealth. Apply this effect only if your champion's class matches this card's class.),Weapon;Regalia,Sword,Norm,Warrior,,,"<em>Before this blade, nothing remains hidden.</em>",59.84,59.85,59.85,,,Foil,1,,0,,2
494407,Sword of Seeking,Sword of Seeking,https://tcgplayer-cdn.tcgplayer.com/product/494407_200w.jpg,74,23123,https://cpt.tcgcsv.com/9NZ5,2023-04-28T04:03:10.867,1,Uncommon,056,[Class Bonus] True Sight (Attacks using this weapon can target units with stealth. Apply this effect only if your champion's class matches this card's class.),Weapon;Regalia,Sword,Norm,Warrior,,,"<em>Before this blade, nothing remains hidden.</em>",0.2,0.25,0.5,0.21,,Normal,1,,0,,2
494408,Tactful Sergeant,Tactful Sergeant,https://tcgplayer-cdn.tcgplayer.com/product/494408_200w.jpg,74,23123,https://cpt.tcgcsv.com/bNZ5,2023-04-28T04:03:10.867,1,Rare,226,"On Enter: If your champion has attacked this turn, draw a card into your memory.",Ally,Human,Wind,Warrior,4,,<em>Those who have seen many battlefields and lived gain a keen eye for the most opportune moments to strike.</em>,2.0,2.49,7.99,2.48,,Normal,1,4,,,
494408,Tactful Sergeant,Tactful Sergeant,https://tcgplayer-cdn.tcgplayer.com/product/494408_200w.jpg,74,23123,https://cpt.tcgcsv.com/bNZ5,2023-04-28T04:03:10.867,1,Rare,226,"On Enter: If your champion has attacked this turn, draw a card into your memory.",Ally,Human,Wind,Warrior,4,,<em>Those who have seen many battlefields and lived gain a keen eye for the most opportune moments to strike.</em>,37.0,73.5,109.99,,,Foil,1,4,,,
494409,Tempered Steel,Tempered Steel,https://tcgplayer-cdn.tcgplayer.com/product/494409_200w.jpg,74,23123,https://cpt.tcgcsv.com/cNZ5,2023-04-28T04:03:10.867,1,Uncommon,157,"Put a durability counter on target weapon you control.<br>Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Craft;Skill,Fire,Warrior;Guardian,1,Slow,,65.0,65.0,65.0,72.85,,Foil,,,,,
494409,Tempered Steel,Tempered Steel,https://tcgplayer-cdn.tcgplayer.com/product/494409_200w.jpg,74,23123,https://cpt.tcgcsv.com/cNZ5,2023-04-28T04:03:10.867,1,Uncommon,157,"Put a durability counter on target weapon you control.<br>Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Craft;Skill,Fire,Warrior;Guardian,1,Slow,,1.25,2.24,3.0,0.86,,Normal,,,,,
494410,Tempest Silverback,Tempest Silverback,https://tcgplayer-cdn.tcgplayer.com/product/494410_200w.jpg,74,23123,https://cpt.tcgcsv.com/dNZ5,2023-04-28T04:03:10.867,1,Uncommon,227,Pride 5 (This ally won't obey you unless your champion is level 5 or higher.)<br>[Class Bonus] Tempest Silverback gets +2 power and +2 life. (Apply this effect only if your champion's class matches this card's class.),Ally,Ape;Beast,Wind,Tamer,4,,,99.2,99.59,99.98,,,Foil,4,4,,,
494410,Tempest Silverback,Tempest Silverback,https://tcgplayer-cdn.tcgplayer.com/product/494410_200w.jpg,74,23123,https://cpt.tcgcsv.com/dNZ5,2023-04-28T04:03:10.867,1,Uncommon,227,Pride 5 (This ally won't obey you unless your champion is level 5 or higher.)<br>[Class Bonus] Tempest Silverback gets +2 power and +2 life. (Apply this effect only if your champion's class matches this card's class.),Ally,Ape;Beast,Wind,Tamer,4,,,0.2,0.35,0.5,0.31,,Normal,4,4,,,
494411,Tera Sight,Tera Sight,https://tcgplayer-cdn.tcgplayer.com/product/494411_200w.jpg,74,23123,https://cpt.tcgcsv.com/fNZ5,2023-04-28T04:03:10.867,1,Uncommon,274,"Preserve (Put this card into your material deck preserved as it resolves. As you materialize, you may instead return a preserved card to your hand.)<br>Draw a card.",Action,Spell,Tera,Mage,0,Fast,<em>See the heartbeat of life.</em>,0.2,0.41,0.5,0.3,,Normal,,,,,
494411,Tera Sight,Tera Sight,https://tcgplayer-cdn.tcgplayer.com/product/494411_200w.jpg,74,23123,https://cpt.tcgcsv.com/fNZ5,2023-04-28T04:03:10.867,1,Uncommon,274,"Preserve (Put this card into your material deck preserved as it resolves. As you materialize, you may instead return a preserved card to your hand.)<br>Draw a card.",Action,Spell,Tera,Mage,0,Fast,<em>See the heartbeat of life.</em>,35.0,39.99,89.99,,,Foil,,,,,
494412,Thousand Refractions,Thousand Refractions,https://tcgplayer-cdn.tcgplayer.com/product/494412_200w.jpg,74,23123,https://cpt.tcgcsv.com/gNZ5,2023-04-28T04:03:10.867,1,Super Rare,263,"Prepare 1 (You may remove a preparation counter from your champion as you activate this card.)<br>[Class Bonus] On Hit: If Thousand Refractions was prepared, wake up your champion and return Thousand Refractions to your hand.",Attack,Dagger,Luxem,Assassin,0,,,40.0,120.0,199.99,,,Foil,1,,,,
494412,Thousand Refractions,Thousand Refractions,https://tcgplayer-cdn.tcgplayer.com/product/494412_200w.jpg,74,23123,https://cpt.tcgcsv.com/gNZ5,2023-04-28T04:03:10.867,1,Super Rare,263,"Prepare 1 (You may remove a preparation counter from your champion as you activate this card.)<br>[Class Bonus] On Hit: If Thousand Refractions was prepared, wake up your champion and return Thousand Refractions to your hand.",Attack,Dagger,Luxem,Assassin,0,,,1.77,1.87,14.99,,,Normal,1,,,,
494413,Tidal Sweep,Tidal Sweep,https://tcgplayer-cdn.tcgplayer.com/product/494413_200w.jpg,74,23123,https://cpt.tcgcsv.com/hNZ5,2023-04-28T04:03:10.867,1,Rare,195,"Cleave (Attack all units a chosen opponent controls. This attack can't be intercepted.)<br>[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Attack,Sword,Water,Warrior,6,,,0.98,0.99,5.0,1.09,,Normal,1,,,,
494413,Tidal Sweep,Tidal Sweep,https://tcgplayer-cdn.tcgplayer.com/product/494413_200w.jpg,74,23123,https://cpt.tcgcsv.com/hNZ5,2023-04-28T04:03:10.867,1,Rare,195,"Cleave (Attack all units a chosen opponent controls. This attack can't be intercepted.)<br>[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Attack,Sword,Water,Warrior,6,,,35.0,52.5,69.99,,,Foil,1,,,,
494414,Tide Diviner,Tide Diviner,https://tcgplayer-cdn.tcgplayer.com/product/494414_200w.jpg,74,23123,https://cpt.tcgcsv.com/jNZ5,2023-04-28T04:03:10.867,1,Rare,196,On Enter: Look at the top 1+LV cards of your deck. Put one of those cards into your hand and the rest into your graveyard. (LV refers to your champion's level.),Ally,Human,Water,Mage,4,,<em>Reading the ebb and flow of the moon's sway grants insight into the currents of fate.</em>,199.99,294.99,389.99,,,Foil,1,1,,,
494414,Tide Diviner,Tide Diviner,https://tcgplayer-cdn.tcgplayer.com/product/494414_200w.jpg,74,23123,https://cpt.tcgcsv.com/jNZ5,2023-04-28T04:03:10.867,1,Rare,196,On Enter: Look at the top 1+LV cards of your deck. Put one of those cards into your hand and the rest into your graveyard. (LV refers to your champion's level.),Ally,Human,Water,Mage,4,,<em>Reading the ebb and flow of the moon's sway grants insight into the currents of fate.</em>,3.94,3.99,14.99,3.97,,Normal,1,1,,,
